# %ECSV 1.0
# ---
# datatype:
# - {name: t_mjd, datatype: float64}
# - {name: t_bjd, datatype: float64}
# - {name: t_visit, datatype: float64}
# - {name: t_orbit, datatype: float64}
# - {name: ivisit, datatype: float64}
# - {name: iorbit, datatype: float64}
# - {name: scan, datatype: float64}
# - {name: spec_opt, datatype: float64}
# - {name: var_opt, datatype: float64}
# - {name: template_waves, datatype: float64}
# schema: astropy-2.0
t_mjd t_bjd t_visit t_orbit ivisit iorbit scan spec_opt var_opt template_waves
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3959820.25 4043702.5 11292.80983093339
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3964087.75 4048349.75 11339.17970499182
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4031109.0 4115358.875 11385.54957905025
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4033789.75 4118185.0 11431.919453108678
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4171508.375 4256257.625 11478.28932716711
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4210947.75 4295860.75 11524.659201225539
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4212271.75 4297508.75 11571.029075283966
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4241079.5 4326295.5 11617.398949342398
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4310510.25 4395903.5 11663.768823400827
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4379305.5 4464875.25 11710.138697459257
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4482959.75 4568866.5 11756.508571517687
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4505834.0 4591736.0 11802.878445576116
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4556763.5 4642831.25 11849.248319634547
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4628372.5 4714564.5 11895.618193692977
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4659109.25 4745565.5 11941.988067751405
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4669348.0 4755760.25 11988.357941809836
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4747050.0 4833787.75 12034.727815868266
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4827741.75 4914334.0 12081.097689926695
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4878810.75 4965668.5 12127.467563985125
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4917472.0 5004742.0 12173.837438043554
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5002076.75 5089339.75 12220.207312101984
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5052560.75 5139779.5 12266.577186160413
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5055846.5 5143116.25 12312.947060218843
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5111141.25 5198588.0 12359.316934277273
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5127935.5 5215426.75 12405.686808335702
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5091283.5 5178798.75 12452.056682394134
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5167273.25 5254962.0 12498.426556452563
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5147247.0 5234984.5 12544.796430510993
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5186535.25 5274693.5 12591.166304569422
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5183597.0 5271489.75 12637.536178627852
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5214349.5 5302327.25 12683.906052686281
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5218396.75 5306417.5 12730.27592674471
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5247072.0 5335151.5 12776.64580080314
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5265392.5 5353528.75 12823.015674861572
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5324797.25 5413187.5 12869.38554892
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5401664.25 5489948.0 12915.75542297843
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5433833.75 5522342.5 12962.12529703686
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5335338.0 5424213.5 13008.495171095288
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5507369.5 5595832.75 13054.865045153718
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5453439.75 5541857.75 13101.23491921215
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5452036.25 5540611.75 13147.604793270577
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5541531.0 5630433.25 13193.97466732901
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5640815.25 5729782.25 13240.344541387438
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5628547.5 5717368.75 13286.714415445867
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5599167.5 5687953.5 13333.084289504299
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5617140.25 5705983.5 13379.454163562727
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5568177.75 5656966.0 13425.824037621156
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5594005.0 5682855.25 13472.193911679587
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5584291.0 5673209.0 13518.563785738015
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5568909.5 5657833.5 13564.933659796447
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5531426.75 5620318.75 13611.303533854876
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5488234.75 5577184.25 13657.673407913304
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5563685.5 5652742.75 13704.043281971737
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5498228.25 5587099.5 13750.413156030165
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5429111.25 5518287.75 13796.783030088593
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5375719.75 5464684.0 13843.152904147026
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5400273.5 5489697.75 13889.522778205454
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5340421.25 5429773.75 13935.892652263885
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5386225.5 5475263.5 13982.262526322314
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5452607.25 5541816.5 14028.632400380742
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5489961.25 5579238.75 14075.002274439174
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5476394.0 5565631.25 14121.372148497603
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5523337.25 5612512.25 14167.74202255603
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5504648.25 5594091.75 14214.111896614462
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5477100.75 5566491.25 14260.481770672892
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5514316.75 5603589.5 14306.851644731321
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5518262.25 5607534.0 14353.221518789753
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5575767.75 5665185.75 14399.59139284818
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5490227.5 5579515.0 14445.96126690661
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5530554.75 5619924.0 14492.331140965041
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5530911.25 5620294.5 14538.70101502347
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5497823.25 5587196.0 14585.0708890819
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5447915.5 5537288.75 14631.44076314033
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5420030.5 5509355.75 14677.81063719876
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5391140.25 5480421.0 14724.18051125719
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5384840.0 5474330.0 14770.550385315619
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5395963.0 5485448.75 14816.920259374048
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5375271.5 5464553.25 14863.290133432478
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5416957.25 5506480.75 14909.660007490907
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5409314.0 5498832.75 14956.029881549337
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5385100.75 5474359.25 15002.399755607768
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5318955.5 5408065.75 15048.769629666198
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5479474.75 5568754.75 15095.139503724626
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5499233.75 5588812.5 15141.509377783057
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5553640.5 5643255.5 15187.879251841487
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5555193.75 5644597.5 15234.249125899916
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5545556.25 5634924.5 15280.618999958346
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5522404.5 5611506.25 15326.988874016775
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5482439.0 5571675.75 15373.358748075205
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5420249.75 5509240.5 15419.728622133634
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5513520.5 5602511.25 15466.098496192064
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5466625.25 5555554.0 15512.468370250494
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5429080.75 5518138.0 15558.838244308925
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5419732.0 5508517.25 15605.208118367353
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5431746.5 5520521.0 15651.577992425784
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5385992.75 5474667.5 15697.947866484214
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5316789.5 5405360.5 15744.317740542641
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5276952.75 5365435.5 15790.687614601073
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5353669.5 5442244.5 15837.057488659502
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5339866.25 5428560.75 15883.427362717932
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5448379.75 5536964.0 15929.797236776363
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5366082.5 5454466.5 15976.167110834791
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5405127.75 5493500.5 16022.53698489322
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5388527.5 5477367.25 16068.906858951652
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5349162.25 5437306.5 16115.27673301008
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5206244.75 5294273.75 16161.64660706851
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5201016.25 5288775.5 16208.01648112694
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5225485.25 5313112.75 16254.386355185368
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5220326.75 5307781.5 16300.7562292438
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5152963.75 5240182.75 16347.12610330223
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5097047.0 5184000.25 16393.49597736066
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5102236.5 5189008.75 16439.86585141909
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5040971.0 5127437.75 16486.23572547752
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4928595.75 5014825.0 16532.605599535953
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4774663.0 4860681.25 16578.97547359438
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4376700.875 4462528.5 16625.34534765281
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3800774.0 3886378.875 16671.71522171124
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3135777.875 3221252.875 16718.085095769668
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 2521218.5 2606564.75 16764.454969828097
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 2017116.25 2102341.0625 16810.82484388653
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 1545082.125 1630225.75 16857.19471794496
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 1204998.25 1290055.625 16903.564592003386
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 952154.375 1037378.78125 16949.93446606182
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 753679.875 838731.9375 16996.30434012025
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 602834.4375 688016.65625 17042.674214178674
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 485683.484375 570960.71875 17089.044088237108
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 396600.125 481861.84375 17135.413962295537
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 324346.359375 409961.109375 17181.783836353963
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 263669.109375 349360.09375 17228.153710412396
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 212103.28125 298558.78125 17274.523584470826
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 169825.890625 256748.0703125 17320.89345852925
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 138166.51171875 225862.3046875 17367.263332587685
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 113920.75390625 202602.484375 17413.633206646115
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 93502.8515625 183335.296875 17460.00308070454
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 78422.03125 169393.7421875 17506.372954762974
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 65501.12890625 157997.4375 17552.742828821407
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 55199.060546875 149312.921875 17599.112702879833
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 47423.99609375 143103.5859375 17645.482576938262
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 41246.80078125 138284.953125 17691.852450996696
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 37210.603515625 135035.75390625 17738.22232505512
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 32931.5576171875 131657.57421875 17784.59219911355
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 30186.7373046875 129405.2109375 17830.962073171984
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 27398.810546875 126721.04296875 17877.331947230414
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 25259.8876953125 124325.46484375 17923.70182128884
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 22914.51953125 121400.125 17970.071695347273
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 20804.984375 116907.84765625 18016.441569405702
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 12125.62939453125 98046.1640625 9668.701548007328
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 14344.5029296875 107383.9140625 9715.015737409894
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 16468.45361328125 111730.44140625 9761.32992681246
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 19158.912109375 116492.734375 9807.644116215026
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 20419.0712890625 117492.76171875 9853.95830561759
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 21637.865234375 118387.33203125 9900.272495020157
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 23181.4111328125 119489.69921875 9946.586684422722
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 27292.6484375 122627.98828125 9992.900873825289
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 32279.724609375 125932.12890625 10039.215063227855
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 36455.10546875 129398.14453125 10085.52925263042
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 40720.970703125 133488.734375 10131.843442032985
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 45572.296875 137416.703125 10178.157631435552
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 54670.59375 144778.515625 10224.471820838118
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 67333.369140625 155711.8125 10270.786010240683
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 84392.57421875 171132.1015625 10317.100199643248
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 100462.3671875 185884.7890625 10363.414389045814
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 117583.02734375 202374.4765625 10409.72857844838
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 149651.875 233279.6953125 10456.042767850946
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 202722.3984375 285042.015625 10502.35695725351
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 283140.375 364468.671875 10548.671146656077
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 362788.046875 443776.4375 10594.985336058642
