# %ECSV 1.0
# ---
# datatype:
# - {name: t_mjd, datatype: float64}
# - {name: t_bjd, datatype: float64}
# - {name: t_visit, datatype: float64}
# - {name: t_orbit, datatype: float64}
# - {name: ivisit, datatype: float64}
# - {name: iorbit, datatype: float64}
# - {name: scan, datatype: float64}
# - {name: spec_opt, datatype: float64}
# - {name: var_opt, datatype: float64}
# - {name: spec_box, datatype: float64}
# - {name: var_box, datatype: float64}
# schema: astropy-2.0
t_mjd t_bjd t_visit t_orbit ivisit iorbit scan spec_opt var_opt spec_box var_box
59683.86962991 2459684.36891073 222.19208121299744 34.803472459316254 0.0 2.0 0.0 604847225.5837402 623539404.984375 604472172.8903809 628924015.0820312
59683.870301389994 2459684.369582268 223.1590960174799 35.770487263798714 0.0 2.0 1.0 614060712.9907837 632976575.0419922 613627124.8406982 638175877.7226562
59683.870972505 2459684.3702534405 224.12558443844318 36.736975684762 0.0 2.0 0.0 604842305.7577515 623535443.9814453 604442010.2435303 628913829.2890625
59683.871643984996 2459684.3709249785 225.09259924292564 37.70399048924446 0.0 2.0 1.0 614033407.588623 632958195.6474609 613608506.1646729 638171446.0390625
59683.911655464995 2459684.410940132 282.7144204080105 0.0 0.0 3.0 0.0 602773932.7653198 621412483.8300781 602393704.1556396 626828979.3476562
59683.912326574995 2459684.411611314 283.68092224001884 0.9665018320083618 0.0 3.0 1.0 612352784.2249756 631205410.5078125 611922659.3647461 636328748.8203125
59683.912998055006 2459684.4122828664 284.64795783162117 1.9335374236106873 0.0 3.0 0.0 603205288.0828857 621842182.5517578 602795418.4456787 627221460.09375
59683.913669165006 2459684.4129540487 285.6144603341818 2.900039926171303 0.0 3.0 1.0 612561392.7943726 631428097.6416016 612133840.2211914 636556434.5097656
59683.91434065 2459684.413625606 286.58150263130665 3.8670822232961655 0.0 3.0 0.0 603349049.6791992 622002133.1875 602946589.809082 627401404.140625
59683.915011765 2459684.414296793 287.5480118393898 4.833591431379318 0.0 3.0 1.0 612675247.8190918 631561371.0 612253412.1453857 636686807.2304688
59683.915683244995 2459684.4149683444 288.5150460898876 5.800625681877136 0.0 3.0 0.0 603454479.8526001 622120070.8125 603065205.8297119 627506032.609375
59683.916354354995 2459684.4156395267 289.48154859244823 6.767128184437752 0.0 3.0 1.0 612757591.8674316 631638536.0244141 612347889.3579102 636859311.9121094
59683.917025835006 2459684.416311078 290.4485821723938 7.734161764383316 0.0 3.0 0.0 603501462.8028564 622159120.4931641 603090506.578125 627529243.515625
59683.917696945005 2459684.4169822596 291.41508400440216 8.700663596391678 0.0 3.0 1.0 612762004.5515747 631595288.7773438 612334993.0463867 636739568.3183594
59683.918368425 2459684.417653811 292.3821182549 9.667697846889496 0.0 3.0 0.0 603521494.4875488 622187513.4970703 603118580.4318848 627555440.1738281
59683.919039535 2459684.4183249916 293.3486180752516 10.634197667241096 0.0 3.0 1.0 612799407.3201904 631683874.8261719 612357081.3321533 636873854.2539062
59683.919711020004 2459684.418996547 294.3156576901674 11.601237282156944 0.0 3.0 0.0 603536715.8453369 622189349.1542969 603143942.5046387 627579806.2792969
59683.920382134995 2459684.4196677324 295.2821648865938 12.567744478583336 0.0 3.0 1.0 612717552.2320557 631595788.0898438 612264299.3604736 636698022.953125
59683.921053615006 2459684.420339282 296.2491964548826 13.534776046872139 0.0 3.0 0.0 603603329.9074097 622247848.9052734 603192882.2335205 627609010.2109375
59683.921724725005 2459684.421010462 297.21569560468197 14.501275196671486 0.0 3.0 1.0 612819745.3875732 631659276.7197266 612378629.564209 636786914.5390625
59683.922396205 2459684.421682011 298.18272583186626 15.468305423855782 0.0 3.0 0.0 603610284.8917236 622249752.0029297 603190123.7746582 627613660.3554688
59683.923067315 2459684.4223531894 299.14922297000885 16.434802561998367 0.0 3.0 1.0 612820627.5712891 631704887.3847656 612414825.5064697 636854959.5820312
59683.923738795 2459684.4230247377 300.1162525266409 17.40183211863041 0.0 3.0 0.0 603612381.9127197 622296540.9462891 603198457.3076172 627659159.3203125
59683.92440991 2459684.4236959205 301.08275569975376 18.36833529174328 0.0 3.0 1.0 612824454.2078857 631698821.9980469 612383591.0490723 636824452.3085938
59683.92508139 2459684.424367468 302.0497839152813 19.335363507270813 0.0 3.0 0.0 603585506.5254517 622269309.9892578 603165774.8269043 627615459.4550781
59683.925752505005 2459684.4250386497 303.01628574728966 20.301865339279175 0.0 3.0 1.0 612676568.1940308 631538633.6865234 612250441.3909912 636663891.84375
59683.926423985 2459684.4257101957 303.98331195116043 21.268891543149948 0.0 3.0 0.0 603443540.6173706 622143055.8115234 603046704.4671631 627503503.7851562
59683.927095095 2459684.4263813714 304.9498050659895 22.23538465797901 0.0 3.0 1.0 612405156.4307251 631268455.8525391 611975508.8666992 636401244.90625
59683.927766575 2459684.4270529165 305.91682992875576 23.202409520745277 0.0 3.0 0.0 603125865.3721924 621837520.8759766 602718702.3486328 627158916.0820312
59683.928437685 2459684.4277240913 306.8833217024803 24.168901294469833 0.0 3.0 1.0 612121476.8986816 631010667.1728516 611697691.8255615 636143479.3476562
59683.929109164994 2459684.428395635 307.8503445535898 25.135924145579338 0.0 3.0 0.0 602751575.6913452 621435071.6806641 602348387.4526367 626818253.5390625
59683.92978028 2459684.4290668136 308.8168416917324 26.102421283721924 0.0 3.0 1.0 611758223.2524414 630637032.9648438 611327051.1888428 635761978.1367188
59683.930451765 2459684.429738362 309.78387124836445 27.069450840353966 0.0 3.0 0.0 602445198.0479126 621117360.8896484 602041405.1384277 626480848.28125
59683.931122875 2459684.4304095334 310.75035832822323 28.035937920212746 0.0 3.0 1.0 611589522.4678345 630487871.546875 611146195.1983643 635675181.4921875
59683.931794355 2459684.4310810757 311.717379167676 29.00295875966549 0.0 3.0 0.0 602283685.4848633 620949403.0654297 601880962.1916504 626329477.609375
59683.932465465 2459684.431752247 312.6838655769825 29.969445168972015 0.0 3.0 1.0 611452729.8792114 630350470.1708984 611016704.2844238 635465595.140625
59683.933136944994 2459684.4324237877 313.6508844047785 30.936463996767998 0.0 3.0 0.0 602223352.8239746 620906757.5058594 601813164.4100342 626273487.8320312
59683.93380805499 2459684.433094958 314.6173694729805 31.902949064970016 0.0 3.0 1.0 611384889.7038574 630300689.8212891 610956530.168335 635503309.4726562
59683.934479535004 2459684.4337664978 315.584386959672 32.86996655166149 0.0 3.0 0.0 602079051.4765625 620754075.9960938 601699647.154541 626171692.9140625
59683.935150649995 2459684.4344376717 316.550877392292 33.83645698428154 0.0 3.0 1.0 611312796.0482788 630218491.2783203 610888224.5883789 635435795.5976562
59683.935822135 2459684.4351092153 317.5179002434015 34.803479835391045 0.0 3.0 0.0 602115985.6494141 620808373.3632812 601721455.8637695 626179900.015625
59683.936493245 2459684.435780384 318.4843832999468 35.7699628919363 0.0 3.0 1.0 611331096.9346313 630282802.9189453 610899282.7943115 635542111.2695312
59683.93716472499 2459684.4364519217 319.451397433877 36.73697702586651 0.0 3.0 0.0 602041043.7081299 620744295.1347656 601636796.142334 626105334.8359375
59683.93783583499 2459684.437123089 320.4178784787655 37.703458070755005 0.0 3.0 1.0 611276358.7167969 630235480.4414062 610862694.8118896 635513352.0273438
59683.978298795 2459684.477589772 378.6899019777775 0.0 0.0 4.0 0.0 599989906.0993652 618616757.7841797 599606171.3692627 624034758.6875
59683.978970280004 2459684.4782613292 379.65694427490234 0.9670422971248627 0.0 4.0 1.0 609436430.0054321 628306902.8330078 609024179.5469971 633531603.25
59683.979641390004 2459684.4789325115 380.62344677746296 1.9335447996854782 0.0 4.0 0.0 600522281.9776001 619201432.1748047 600120230.2503662 624577677.046875
59683.980312875006 2459684.4796040687 381.5904890745878 2.900587096810341 0.0 4.0 1.0 609667273.3336792 628543170.1289062 609245720.1401367 633767931.3789062
59683.980983985006 2459684.480275251 382.55699157714844 3.8670895993709564 0.0 4.0 0.0 600590741.1906128 619262057.1259766 600194010.222168 624636678.8671875
59683.981655465 2459684.480946803 383.5240264981985 4.834124520421028 0.0 4.0 1.0 609768860.9993896 628643893.9306641 609342441.7092285 633865741.2070312
59683.982326575 2459684.481617985 384.49052833020687 5.80062635242939 0.0 4.0 0.0 600699412.4750977 619376709.9072266 600313903.8117676 624764769.7265625
59683.982998055 2459684.4822895364 385.4575625807047 6.767660602927208 0.0 4.0 1.0 609694957.7874146 628571228.5087891 609285868.0715332 633800475.8007812
59683.983669165 2459684.4829607178 386.4240637421608 7.734161764383316 0.0 4.0 0.0 600684299.3619995 619327989.4013672 600289583.6507568 624734161.9023438
59683.98434065 2459684.4836322744 387.3911053687334 8.701203390955925 0.0 4.0 1.0 609789792.5578003 628669803.2646484 609354721.1118164 633874035.2226562
59683.985011765006 2459684.48430346 388.3576125651598 9.667710587382317 0.0 4.0 0.0 600643027.2182617 619297782.3691406 600254259.9958496 624697756.6679688
59683.985683245 2459684.484975011 389.32464614510536 10.63474416732788 0.0 4.0 1.0 609674698.421814 628558127.1679688 609260091.7072754 633814229.6015625
59683.986354355 2459684.485646191 390.2911452949047 11.601243317127228 0.0 4.0 0.0 600630740.279541 619252927.1181641 600237538.4698486 624577593.6289062
59683.987025835 2459684.486317741 391.25817753374577 12.568275555968285 0.0 4.0 1.0 609681114.1660767 628577050.6611328 609248342.3063965 633775328.2304688
59683.987696945 2459684.486988921 392.2246766835451 13.534774705767632 0.0 4.0 0.0 600584093.095459 619185409.9736328 600187313.6549072 624519965.5
59683.988368424994 2459684.4876604704 393.19170758128166 14.501805603504181 0.0 4.0 1.0 609621199.7632446 628479408.609375 609215694.8306885 633733147.2578125
59683.989039534994 2459684.488331649 394.15820471942425 15.468302741646767 0.0 4.0 0.0 600574796.2280273 619231866.3798828 600188717.9884033 624640107.8632812
59683.989711019996 2459684.4890032024 395.1252416521311 16.4353396743536 0.0 4.0 1.0 609633215.4307251 628500059.0332031 609203450.947998 633727926.625
