# %ECSV 1.0
# ---
# datatype:
# - {name: t_mjd, datatype: float64}
# - {name: t_bjd, datatype: float64}
# - {name: t_visit, datatype: float64}
# - {name: t_orbit, datatype: float64}
# - {name: ivisit, datatype: float64}
# - {name: iorbit, datatype: float64}
# - {name: scan, datatype: float64}
# - {name: spec_opt, datatype: float64}
# - {name: var_opt, datatype: float64}
# - {name: spec_box, datatype: float64}
# - {name: var_box, datatype: float64}
# schema: astropy-2.0
t_mjd t_bjd t_visit t_orbit ivisit iorbit scan spec_opt var_opt spec_box var_box
59455.2208331 2459455.7260598517 25.816807597875595 25.816807597875595 0.0 0.0 0.0 664254135.1030273 679690043.9101562 663759684.0952148 681352183.875
59455.221539025 2459455.7267657355 26.833280324935913 26.833280324935913 0.0 0.0 1.0 665763333.1381836 681248710.4765625 665212732.7587891 682896434.875
59455.22224514 2459455.727471808 27.85002462565899 27.85002462565899 0.0 0.0 0.0 664335381.9682617 679746159.71875 663819551.6889648 681368429.5859375
59455.22295106 2459455.728177685 28.8664872944355 28.8664872944355 0.0 0.0 1.0 665808482.9560547 681300375.0507812 665229010.7182617 682919766.9101562
59455.223657174996 2459455.728883756 29.883229583501816 29.883229583501816 0.0 0.0 0.0 664318731.543457 679732887.5859375 663812237.2988281 681371203.6601562
59455.2243631 2459455.729589636 30.899696946144104 30.899696946144104 0.0 0.0 1.0 665772393.8847656 681288138.0 665190151.4550781 682920154.0195312
59455.225069210006 2459455.7302957005 31.916429847478867 31.916429847478867 0.0 0.0 0.0 664304981.0581055 679739722.8828125 663847555.1171875 681424884.78125
59455.22577514 2459455.731001584 32.93290190398693 32.93290190398693 0.0 0.0 1.0 665833056.5629883 681360691.96875 665268202.7207031 682974331.9960938
59455.226481245 2459455.731707642 33.94962541759014 33.94962541759014 0.0 0.0 0.0 664276629.3696289 679681575.4335938 663768022.0834961 681327283.3242188
59455.227187175 2459455.7324135243 34.9660961329937 34.9660961329937 0.0 0.0 1.0 665679651.7412109 681143210.2734375 665094810.2890625 682750220.7382812
59455.227893285 2459455.733119586 35.98282501101494 35.98282501101494 0.0 0.0 0.0 664230978.3061523 679695194.2304688 663714701.6328125 681338339.09375
59455.22859921 2459455.7338254624 36.9992870092392 36.9992870092392 0.0 0.0 1.0 665648632.2197266 681131574.2304688 665081837.519043 682767672.9765625
59455.229305325 2459455.7345315283 38.01602192223072 38.01602192223072 0.0 0.0 0.0 664203541.2919922 679649402.0078125 663684084.6992188 681286990.25
59455.230011245 2459455.735237399 39.032475873827934 39.032475873827934 0.0 0.0 1.0 665672307.7661133 681141917.9765625 665105146.6293945 682771731.5351562
59455.23071736 2459455.735943464 40.04920944571495 40.04920944571495 0.0 0.0 0.0 664213407.0742188 679652122.5546875 663684974.6674805 681268351.375
59455.231423285004 2459455.7366493386 41.065668761730194 41.065668761730194 0.0 0.0 1.0 665656326.2456055 681138736.0234375 665072341.0493164 682742799.9335938
59455.268981245 2459455.7742054434 95.14645971357822 0.0 0.0 1.0 0.0 662675781.4233398 678102273.6953125 662175061.6230469 679745576.390625
59455.269687175 2459455.774911353 96.1629693210125 1.0165096074342728 0.0 1.0 1.0 663531580.7543945 679005757.7773438 662966538.0981445 680632223.0859375
59455.270393285 2459455.7756174426 97.17973843216896 2.0332787185907364 0.0 1.0 0.0 663155176.8354492 678573222.9570312 662624976.2075195 680183283.9609375
59455.271099210004 2459455.776323346 98.19623932242393 3.0497796088457108 0.0 1.0 1.0 663648083.2285156 679103829.7734375 663083281.5327148 680678991.1796875
59455.271805325 2459455.77702944 99.21301446855068 4.066554754972458 0.0 1.0 0.0 663333876.2099609 678761292.2460938 662807739.597168 680383838.8554688
59455.272511245 2459455.777735338 100.22950798273087 5.083048269152641 0.0 1.0 1.0 663750409.7885742 679242349.71875 663178488.5078125 680875336.7109375
59455.273217359994 2459455.77844143 101.2462804466486 6.0998207330703735 0.0 1.0 0.0 663516359.9433594 678947637.7226562 662990282.7192383 680547099.4375
59455.273923285 2459455.7791473316 102.26277865469456 7.116318941116333 0.0 1.0 1.0 663866252.0488281 679349712.5546875 663306384.0053711 680978825.3007812
59455.274629395004 2459455.779853418 103.27954307198524 8.13308335840702 0.0 1.0 0.0 663511839.4458008 678945535.4609375 662983725.0297852 680608344.6367188
59455.275335325 2459455.7805593233 104.29604664444923 9.14958693087101 0.0 1.0 1.0 663762384.0 679134284.3945312 663190609.2822266 680707686.0820312
59455.27604143 2459455.7812654027 105.31280100345612 10.166341289877892 0.0 1.0 0.0 663467371.4799805 678919232.0625 662956735.8100586 680547270.3203125
59455.276747359996 2459455.7819713065 106.32930256426334 11.18284285068512 0.0 1.0 1.0 663837332.309082 679292192.0351562 663276391.7973633 680867002.640625
59455.27745347 2459455.7826773897 107.34606228768826 12.199602574110031 0.0 1.0 0.0 663539285.8017578 678952517.6367188 663004030.6494141 680561658.8085938
59455.278159395 2459455.7833832866 108.36255379021168 13.216094076633453 0.0 1.0 1.0 663885216.3632812 679427862.0039062 663304650.2700195 681051002.5664062
59455.27886551 2459455.784089373 109.37931820750237 14.232858493924141 0.0 1.0 0.0 663541970.6547852 679000299.1445312 663019128.809082 680613604.5390625
59455.27957143 2459455.784795263 110.39579965174198 15.249339938163757 0.0 1.0 1.0 663765140.9550781 679184241.4414062 663210680.1977539 680781262.1679688
59455.280277544996 2459455.7855013474 111.41256138682365 16.26610167324543 0.0 1.0 0.0 663539775.9194336 679023508.9726562 663018449.6455078 680706498.859375
59455.28098347 2459455.78620724 112.4290468543768 17.28258714079857 0.0 1.0 1.0 663821766.2387695 679238602.7929688 663254337.3325195 680808057.9023438
59455.281689580006 2459455.7869133176 113.44579853117466 18.299338817596436 0.0 1.0 0.0 663368639.6767578 678848964.1679688 662858299.4790039 680562007.6757812
59455.28239551 2459455.7876192136 114.46228869259357 19.31582897901535 0.0 1.0 1.0 663630809.3364258 679085216.1054688 663081202.5327148 680691829.375
59455.283101615 2459455.7883252837 115.47902964055538 20.332569926977158 0.0 1.0 0.0 663456546.6738281 678880951.0 662950471.7563477 680519084.5625
59455.283807545 2459455.7890311778 116.49551711976528 21.349057406187057 0.0 1.0 1.0 663669207.3261719 679090943.2265625 663103427.9575195 680670246.90625
59455.284513655 2459455.789737251 117.51226276159286 22.36580304801464 0.0 1.0 0.0 663404985.0620117 678892630.234375 662885706.4399414 680590324.203125
59455.28521958 2459455.790443138 118.52874018251896 23.382280468940735 0.0 1.0 1.0 663749342.8276367 679190194.4101562 663160539.1044922 680747499.1289062
59455.285925695 2459455.7911492144 119.54548984766006 24.39903013408184 0.0 1.0 0.0 663428389.8286133 678870877.6953125 662895812.9951172 680467890.1992188
59455.286631615 2459455.791855094 120.5619565397501 25.415496826171875 0.0 1.0 1.0 663596829.3901367 679093725.5898438 663025959.3676758 680688944.2773438
59455.28733773 2459455.792561169 121.57870419323444 26.43224447965622 0.0 1.0 0.0 663394063.2646484 678897690.3632812 662858283.7915039 680568954.9296875
59455.288043655004 2459455.7932670517 122.59517557919025 27.44871586561203 0.0 1.0 1.0 663687033.7216797 679137534.4414062 663124701.6538086 680758666.25
59455.288749765 2459455.793973119 123.61191250383854 28.465452790260315 0.0 1.0 0.0 663299042.1899414 678752892.1289062 662778738.2026367 680439757.234375
59455.289455695 2459455.794679005 124.62838858366013 29.4819288700819 0.0 1.0 1.0 663475004.9506836 678874497.8984375 662914372.0908203 680470359.234375
59455.2901618 2459455.795385066 125.64511612057686 30.498656406998634 0.0 1.0 0.0 663243220.6811523 678695130.84375 662712092.105957 680318840.2460938
59455.29086773 2459455.7960909507 126.66159018874168 31.51513047516346 0.0 1.0 1.0 663550149.4643555 679037977.7695312 662960066.5703125 680646645.6992188
59455.29157384 2459455.796797015 127.67832241952419 32.53186270594597 0.0 1.0 0.0 663207434.5219727 678616457.6875 662686563.7910156 680234515.6601562
59455.292279764995 2459455.797502893 128.69478709995747 33.54832738637924 0.0 1.0 1.0 663470006.4677734 678878947.9726562 662914091.230957 680467670.3007812
59455.292985880005 2459455.7982089603 129.71152402460575 34.56506431102753 0.0 1.0 0.0 663221303.2089844 678684154.2304688 662683524.6669922 680294770.7695312
59455.293691800005 2459455.7989148325 130.72797998785973 35.5815202742815 0.0 1.0 1.0 663535321.9648438 678999993.28125 662957192.0141602 680622735.0195312
59455.294397915 2459455.799620899 131.7447155714035 36.59825585782528 0.0 1.0 0.0 663172398.9033203 678625797.9414062 662640270.3754883 680238792.6171875
59455.29510384 2459455.8003267753 132.76117756962776 37.61471785604954 0.0 1.0 1.0 663438138.6108398 678858791.2539062 662867371.5395508 680433429.4492188
59455.295809949996 2459455.801032836 133.7779051065445 38.63144539296627 0.0 1.0 0.0 663101180.887207 678576830.0351562 662574280.8808594 680206678.3007812
59455.29651588 2459455.801738716 134.79437246918678 39.64791275560856 0.0 1.0 1.0 663352508.5600586 678822544.6484375 662771385.4291992 680450741.8632812
59455.297221985 2459455.802444771 135.81109128892422 40.66463157534599 0.0 1.0 0.0 663072514.5869141 678463017.5117188 662552599.4584961 680077866.640625
59455.297927915 2459455.8031506506 136.82755798101425 41.68109826743603 0.0 1.0 1.0 663371620.0859375 678842418.1015625 662792449.1826172 680418698.8828125
59455.335150135 2459455.840371036 190.42491294443607 0.0 0.0 2.0 0.0 660995477.0112305 676322655.8085938 660489951.3432617 677896630.9296875
59455.33585625 2459455.8410771303 191.44168876111507 1.0167758166790009 0.0 2.0 1.0 662201598.230957 677625536.09375 661617807.6757812 679125574.0351562
59455.33656217 2459455.8417830295 192.45818361639977 2.0332706719636917 0.0 2.0 0.0 661387680.2875977 676808420.0742188 660871430.0708008 678380590.8828125
59455.337268285 2459455.8424891233 193.4749587625265 3.050045818090439 0.0 2.0 1.0 662342977.0161133 677710444.1992188 661787867.8251953 679234771.8828125
59455.33797421 2459455.8431950263 194.49145898222923 4.0665460377931595 0.0 2.0 0.0 661466016.0810547 676807383.2148438 660931767.7988281 678370278.5195312
59455.33868032 2459455.843901114 195.50822541117668 5.083312466740608 0.0 2.0 1.0 662474165.4365234 677839244.1484375 661914282.5654297 679361579.6523438
59455.339386249994 2459455.8446070217 196.52473233640194 6.099819391965866 0.0 2.0 0.0 661437203.5170898 676789772.8007812 660931651.2929688 678392477.1054688
59455.340092355 2459455.8453131034 197.5414900481701 7.116577103734016 0.0 2.0 1.0 662382119.9521484 677772373.6601562 661820914.6323242 679318572.2382812
59455.340798285004 2459455.846019009 198.55799429118633 8.13308134675026 0.0 2.0 0.0 661568362.015625 676955589.9882812 661070651.0571289 678555251.609375
59455.341504395 2459455.8467250946 199.5747573673725 9.14984442293644 0.0 2.0 1.0 662448302.2387695 677844404.1484375 661881214.6323242 679371112.8632812
59455.34221032 2459455.847430994 200.5912522226572 10.16633927822113 0.0 2.0 0.0 661589137.3549805 677049750.34375 661076352.5605469 678646278.9257812
59455.342916435 2459455.848137083 201.6080206632614 11.18310771882534 0.0 2.0 1.0 662543001.9360352 677950454.3789062 661962190.0400391 679463684.8828125
59455.343622355 2459455.848842975 202.6245054602623 12.199592515826225 0.0 2.0 0.0 661662293.5083008 677059214.03125 661162661.0424805 678650104.9414062
59455.344328470004 2459455.8495490626 203.6412712186575 13.21635827422142 0.0 2.0 1.0 662519715.9091797 677922777.6757812 661964922.5258789 679449138.9023438
59455.345034394995 2459455.8502549585 204.6577613800764 14.232848435640335 0.0 2.0 0.0 661672817.9726562 677068252.1640625 661159551.4404297 678654732.046875
59455.345740505 2459455.850961039 205.6745170801878 15.249604135751724 0.0 2.0 1.0 662493793.4301758 677896260.7148438 661926319.840332 679421640.5585938
59455.346446434996 2459455.8516669376 206.69101126492023 16.26609832048416 0.0 2.0 0.0 661582516.1625977 676940667.8789062 661065502.2133789 678529534.28125
59455.347152539995 2459455.852373011 207.70775690674782 17.282843962311745 0.0 2.0 1.0 662488181.6186523 677898761.515625 661911155.1235352 679413669.8359375
59455.347858470006 2459455.853078908 208.72424840927124 18.299335464835167 0.0 2.0 0.0 661530990.0229492 676915400.390625 661045487.6220703 678536678.9882812
59455.34856458 2459455.8537849844 209.7409987449646 19.316085800528526 0.0 2.0 1.0 662422567.7172852 677819114.0078125 661852145.6777344 679340448.0078125
59455.349270505 2459455.8544908743 210.75748018920422 20.332567244768143 0.0 2.0 0.0 661522020.7441406 676902030.640625 661000987.8457031 678480954.9101562
59455.34997662 2459455.8551969533 211.77423387765884 21.34932093322277 0.0 2.0 1.0 662343017.4995117 677731995.5390625 661764138.4916992 679249770.2265625
59455.350682539996 2459455.855902836 212.79070526361465 22.36579231917858 0.0 2.0 0.0 661475143.043457 676867439.9609375 660969109.0541992 678473191.1601562
59455.351388655 2459455.8566089137 213.80745694041252 23.382543995976448 0.0 2.0 1.0 662385898.4243164 677790350.9921875 661819995.4257812 679307856.296875
59455.35209458 2459455.8573147994 214.82393234968185 24.39901940524578 0.0 2.0 0.0 661459357.2758789 676816179.75 660943080.1508789 678408829.578125
59455.35280069 2459455.8580208695 215.84067329764366 25.415760353207588 0.0 2.0 1.0 662360447.2402344 677759334.6875 661777765.3793945 679267243.6835938
59455.35350662 2459455.8587267585 216.85715340077877 26.432240456342697 0.0 2.0 0.0 661375084.8432617 676727135.8632812 660852419.5668945 678318882.15625
59455.35421273 2459455.8594328267 217.87389166653156 27.44897872209549 0.0 2.0 1.0 662329684.2543945 677704893.9570312 661763159.2016602 679232525.6992188
59455.354918655 2459455.8601387087 218.89036171138287 28.465448766946793 0.0 2.0 0.0 661348839.0532227 676737806.921875 660836144.996582 678340153.1054688
59455.355624765 2459455.8608447756 219.9070979654789 29.482185021042824 0.0 2.0 1.0 662265010.4414062 677720091.15625 661693073.8759766 679301654.6835938
59455.35633069 2459455.8615506557 220.92356532812119 30.498652383685112 0.0 2.0 0.0 661374714.9624023 676766006.6679688 660859474.8334961 678350074.9765625
59455.357036805 2459455.8622567253 221.94030560553074 31.515392661094666 0.0 2.0 1.0 662195615.2314453 677627243.984375 661623874.2246094 679150644.9726562
59455.35774273 2459455.8629626045 222.95677162706852 32.531858682632446 0.0 2.0 0.0 661302480.4482422 676700015.6757812 660797895.4667969 678308231.0898438
59455.358448839994 2459455.863668668 223.97350318729877 33.5485902428627 0.0 2.0 1.0 662269264.7114258 677660772.7070312 661699002.3505859 679168254.8242188
59455.359154765 2459455.8643745454 224.98996652662754 34.56505358219147 0.0 2.0 0.0 661317288.1982422 676728931.2929688 660799810.0693359 678319121.5820312
59455.359860875 2459455.8650806076 226.00669607520103 35.58178313076496 0.0 2.0 1.0 662265315.3500977 677711797.53125 661701607.956543 679234152.2617188
59455.360566805 2459455.865786489 227.02316544950008 36.59825250506401 0.0 2.0 0.0 661260263.8232422 676634323.5078125 660748879.71875 678237625.3828125
59455.361272915005 2459455.8664925494 228.03989231586456 37.61497937142849 0.0 2.0 1.0 662158861.3222656 677530857.5195312 661580110.0419922 679043466.234375
59455.361978839996 2459455.8671984253 229.05635364353657 38.631440699100494 0.0 2.0 0.0 661285627.3374023 676676221.2070312 660779590.7148438 678270747.3125
59455.36268495 2459455.8679044857 230.07308050990105 39.64816756546497 0.0 2.0 1.0 662137186.9995117 677518526.5351562 661561557.1416016 679041129.2460938
59455.363390875 2459455.8686103607 231.08954049646854 40.66462755203247 0.0 2.0 0.0 661274158.9980469 676654400.4375 660768070.934082 678248846.1132812
59455.36409699 2459455.869316425 232.1062733978033 41.68136045336723 0.0 2.0 1.0 662042820.0039062 677423077.6132812 661470243.9614258 678943535.1015625
59455.40133069 2459455.9065482863 285.7201534509659 0.0 0.0 3.0 0.0 659658513.3178711 675104353.9101562 659151365.8574219 676743209.3320312
59455.402036805 2459455.9072543806 286.7369292676449 1.0167758166790009 0.0 3.0 1.0 660558917.5644531 675966677.8828125 659977241.5200195 677521673.8242188
59455.40274273 2459455.9079602845 287.7534308284521 2.033277377486229 0.0 3.0 0.0 660117806.3408203 675549444.609375 659601036.0688477 677181629.9179688
59455.40344884 2459455.9086663737 288.7701992690563 3.050045818090439 0.0 3.0 1.0 660881641.5380859 676351714.65625 660289555.4814453 677945814.5273438
59455.404154765 2459455.9093722766 289.78669948875904 4.0665460377931595 0.0 3.0 0.0 660226899.5166016 675627044.796875 659714481.0830078 677262209.15625
59455.404860875 2459455.9100783644 290.8034659177065 5.083312466740608 0.0 3.0 1.0 660794822.3188477 676237485.1796875 660246020.7119141 677831549.2109375
59455.405566805 2459455.9107842715 291.8199721723795 6.099818721413612 0.0 3.0 0.0 660397377.1582031 675870924.078125 659891412.3808594 677505502.90625
59455.406272915 2459455.9114903584 292.83673726022243 7.116583809256554 0.0 3.0 1.0 660819467.9311523 676241970.9570312 660259339.4370117 677845032.2734375
59455.406978839994 2459455.912196259 293.8532341271639 8.133080676198006 0.0 3.0 0.0 660307532.2109375 675688003.171875 659781536.1025391 677318133.9023438
59455.40768495 2459455.9129023445 294.86999720335007 9.149843752384186 0.0 3.0 1.0 660902754.1577148 676319126.4609375 660333522.3681641 677892537.0664062
59455.408390875 2459455.9136082437 295.88649205863476 10.166338607668877 0.0 3.0 0.0 660335094.5493164 675743695.21875 659825283.6186523 677396479.9609375
59455.40909699 2459455.914314332 296.90325915813446 11.183105707168579 0.0 3.0 1.0 660919209.4277344 676386493.5546875 660336362.8520508 677999260.4414062
59455.409802915005 2459455.91502023 297.91975267231464 12.199599221348763 0.0 3.0 0.0 660339294.8813477 675778651.265625 659815081.6943359 677423599.8125
59455.410509025 2459455.915726312 298.9365103840828 13.216356933116913 0.0 3.0 1.0 660980271.4067383 676397063.0664062 660397382.6625977 677955417.1054688
59455.41121495 2459455.916432208 299.9530005455017 14.232847094535828 0.0 3.0 0.0 660401449.0136719 675817299.2890625 659889303.7099609 677459298.8984375
59455.411921060004 2459455.917138288 300.96975557506084 15.249602124094963 0.0 3.0 1.0 660830423.7851562 676284560.0898438 660253920.2597656 677873359.0039062
59455.41262699 2459455.917844187 301.98625043034554 16.266096979379654 0.0 3.0 0.0 660325831.4785156 675715189.8789062 659806118.7226562 677343442.6992188
59455.4133331 2459455.9185502646 303.0030021071434 17.28284865617752 0.0 3.0 1.0 660684068.1186523 676086588.8046875 660129936.8710938 677690004.8398438
59455.414039024996 2459455.9192561572 304.01948757469654 18.29933412373066 0.0 3.0 0.0 660079281.9511719 675525428.046875 659569548.3051758 677161658.765625
59455.414745140006 2459455.919962238 305.0362439453602 19.316090494394302 0.0 3.0 1.0 660461855.769043 675904220.2929688 659889967.5351562 677483392.0703125
59455.415451060006 2459455.920668123 306.052718013525 20.332564562559128 0.0 3.0 0.0 659718056.8286133 675109749.3242188 659198890.7402344 676742076.4335938
59455.416157175 2459455.921374202 307.06947170197964 21.349318251013756 0.0 3.0 1.0 659950149.5854492 675392962.828125 659380769.4780273 676989169.5234375
59455.4168631 2459455.9220800903 308.0859511345625 22.36579768359661 0.0 3.0 0.0 659330827.5795898 674756146.1054688 658813770.6791992 676414133.5820312
59455.417569209996 2459455.922786162 309.10269409418106 23.38254064321518 0.0 3.0 1.0 659787161.2910156 675264895.8164062 659229221.1240234 676913293.6523438
59455.41827514 2459455.923492053 310.11917755007744 24.399024099111557 0.0 3.0 0.0 659061860.1591797 674511584.1054688 658543414.7983398 676158104.6445312
59455.418981245 2459455.9241981176 311.1359104514122 25.41575700044632 0.0 3.0 1.0 659532277.8212891 674961590.0234375 658978259.1376953 676556005.5195312
59455.419687175 2459455.924904007 312.15239122509956 26.432237774133682 0.0 3.0 0.0 658970202.7231445 674337147.3710938 658455425.2666016 675970989.578125
59455.420393285 2459455.925610075 313.1691288203001 27.44897536933422 0.0 3.0 1.0 659472226.0014648 674934906.5234375 658901150.5517578 676572834.1132812
59455.42109921 2459455.926315957 314.18559953570366 28.465446084737778 0.0 3.0 0.0 658864048.5688477 674242280.3007812 658337983.8793945 675878979.453125
59455.421805325 2459455.9270220282 315.20234182477 29.482188373804092 0.0 3.0 1.0 659461182.1591797 674960692.5507812 658915246.9609375 676617565.9257812
59455.422511245 2459455.927727904 316.218803152442 30.498649701476097 0.0 3.0 0.0 658975700.8798828 674386558.65625 658449993.6865234 675999145.4023438
59455.42321736 2459455.9284339733 317.2355427592993 31.515389308333397 0.0 3.0 1.0 659351644.4418945 674811621.0664062 658796475.5703125 676404326.0546875
59455.423923285 2459455.9291398525 318.25200878083706 32.53185532987118 0.0 3.0 0.0 658803814.5073242 674231832.1679688 658286229.503418 675879363.1679688
59455.424629395 2459455.9298459156 319.26873967051506 33.54858621954918 0.0 3.0 1.0 659317146.6264648 674773864.9726562 658745144.9711914 676403526.640625
59455.425335325 2459455.930551798 320.2852103859186 34.565056934952736 0.0 3.0 0.0 658800515.1342773 674191438.2460938 658293703.6801758 675836287.609375
59455.42604143 2459455.931257855 321.3019325584173 35.58177910745144 0.0 3.0 1.0 659155500.2041016 674536357.2304688 658587865.1484375 676109281.3203125
59455.426747360005 2459455.931963736 322.3184012621641 36.598247811198235 0.0 3.0 0.0 658612169.6831055 674046428.2460938 658085884.0463867 675698319.921875
59455.42745347 2459455.9326697974 323.3351294696331 37.61497601866722 0.0 3.0 1.0 659053141.2866211 674501396.9375 658494796.7841797 676102790.171875
59455.428159395 2459455.9333756734 324.3515907973051 38.631437346339226 0.0 3.0 0.0 658527527.4716797 673947206.5898438 658017213.2050781 675606911.171875
59455.428865509995 2459455.9340817383 325.3683243691921 39.64817091822624 0.0 3.0 1.0 659051209.0014648 674468952.8125 658484962.5288086 676055465.4882812
59455.429571429995 2459455.934787608 326.38477697968483 40.66462352871895 0.0 3.0 0.0 658482709.2875977 673894225.7460938 657968622.9399414 675541864.5117188
59455.430277545 2459455.9354936727 327.4015098810196 41.68135643005371 0.0 3.0 1.0 659150438.1972656 674619281.2578125 658564929.3037109 676177038.9882812
59455.467488099996 2459455.9727023863 380.98205745220184 0.0 0.0 4.0 0.0 656748997.215332 672211545.2265625 656249109.1044922 673912517.6367188
59455.46819421 2459455.9734084755 381.99882589280605 1.01676844060421 0.0 4.0 1.0 657271296.2314453 672778782.6835938 656719260.1704102 674453161.6953125
59455.468900135 2459455.9741143794 383.0153274536133 2.033270001411438 0.0 4.0 0.0 657110969.5541992 672539549.234375 656592056.1650391 674232501.09375
59455.46960625 2459455.974820473 384.03210259974 3.050045147538185 0.0 4.0 1.0 657534771.0498047 673011087.3046875 656945062.3989258 674632150.6484375
59455.47031217 2459455.9755263715 385.0485961139202 4.0665386617183685 0.0 4.0 0.0 657226359.4775391 672695472.7734375 656732257.0087891 674415743.3203125
59455.471018284996 2459455.976232464 386.0653692483902 5.0833117961883545 0.0 4.0 1.0 657672099.4482422 673131436.78125 657109188.4838867 674772500.9882812
59455.47172421 2459455.976938366 387.0818681269884 6.099810674786568 0.0 4.0 0.0 657365115.9814453 672823779.8789062 656847544.3168945 674517502.1640625
59455.472430320006 2459455.9776444524 388.0986325442791 7.116575092077255 0.0 4.0 1.0 657633829.4018555 673066944.0546875 657051154.5834961 674694257.9765625
59455.47313625 2459455.9783503585 389.1151374578476 8.133080005645752 0.0 4.0 0.0 657369211.2573242 672819996.078125 656849341.6010742 674516824.8515625
59455.473842355 2459455.9790564384 390.13189248740673 9.149835035204887 0.0 4.0 1.0 657661578.7734375 673100296.2578125 657111514.7612305 674757356.1484375
59455.474548285 2459455.9797623428 391.1483947187662 10.16633726656437 0.0 4.0 0.0 657419338.0004883 672856874.9921875 656894703.2373047 674545505.4570312
59455.475254395 2459455.9804684264 392.1651551127434 11.183097660541534 0.0 4.0 1.0 657723170.4291992 673197554.90625 657162409.1606445 674838718.4609375
59455.47596032 2459455.981174324 393.1816479563713 12.199590504169464 0.0 4.0 0.0 657407238.7451172 672895264.96875 656863823.9833984 674575622.2695312
