# %ECSV 1.0
# ---
# datatype:
# - {name: t_mjd, datatype: float64}
# - {name: t_bjd, datatype: float64}
# - {name: t_visit, datatype: float64}
# - {name: t_orbit, datatype: float64}
# - {name: ivisit, datatype: float64}
# - {name: iorbit, datatype: float64}
# - {name: scan, datatype: float64}
# - {name: spec_opt, datatype: float64}
# - {name: var_opt, datatype: float64}
# - {name: template_waves, datatype: float64}
# schema: astropy-2.0
t_mjd t_bjd t_visit t_orbit ivisit iorbit scan spec_opt var_opt template_waves
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 53083.791015625 138872.0625 10226.143693018954
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 67076.4453125 151385.7109375 10272.515474030377
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 84182.453125 167045.90625 10318.887255041802
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 99826.7734375 182110.84375 10365.259036053227
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 118368.98828125 200334.484375 10411.63081706465
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 150598.3828125 231732.15625 10458.002598076075
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 205107.4765625 285019.34375 10504.3743790875
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 286809.171875 365908.59375 10550.746160098925
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 362713.3125 441787.078125 10597.117941110346
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 435076.078125 514479.03125 10643.48972212177
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 536303.1875 615697.4375 10689.861503133196
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 727621.6875 806960.59375 10736.23328414462
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 1066012.125 1145366.625 10782.605065156044
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 1512346.125 1591685.1875 10828.976846167468
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 1860453.8125 1940068.875 10875.348627178893
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 2131323.3125 2211237.875 10921.720408190315
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 2415870.25 2496002.375 10968.09218920174
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 2812242.625 2892605.75 11014.463970213164
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3246103.75 3326688.875 11060.835751224588
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3548957.625 3629808.875 11107.207532236012
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3742521.875 3823698.5 11153.579313247437
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3797700.75 3879069.875 11199.951094258862
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3900318.375 3981959.375 11246.322875270287
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3957250.25 4039116.875 11292.694656281708
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3961588.0 4043816.25 11339.066437293133
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4028520.75 4110735.625 11385.438218304558
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4031143.125 4113499.75 11431.809999315981
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4168834.25 4251501.125 11478.181780327406
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4208211.375 4291029.25 11524.553561338831
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4209480.125 4292541.625 11570.925342350254
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4238217.25 4321265.5 11617.297123361679
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4307633.625 4390842.5 11663.668904373102
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4376362.75 4459705.25 11710.040685384525
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4479927.25 4563556.75 11756.41246639595
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4502762.75 4586386.25 11802.784247407375
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4553653.0 4637405.5 11849.1560284188
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4627925.25 4711886.25 11895.527809430225
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4655894.25 4739953.5 11941.899590441648
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4666058.75 4750066.75 11988.271371453071
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4743670.25 4827951.0 12034.643152464496
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4824311.25 4908435.0 12081.014933475919
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4875359.5 4959725.75 12127.386714487344
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4917201.25 5001411.0 12173.758495498769
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4998405.25 5083084.5 12220.130276510192
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5048950.75 5133570.0 12266.502057521617
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5052153.5 5136818.75 12312.873838533042
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5107340.5 5192147.5 12359.245619544463
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5124145.75 5208992.0 12405.617400555888
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5087465.5 5172337.25 12451.989181567313
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5163427.0 5248441.25 12498.360962578738
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5143368.75 5228418.5 12544.732743590162
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5182641.0 5268055.25 12591.104524601586
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5179656.25 5264837.75 12637.47630561301
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5210294.5 5295535.75 12683.848086624435
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5214313.0 5299570.5 12730.219867635857
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5243034.5 5328338.5 12776.591648647282
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5261275.5 5346603.25 12822.963429658706
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5320597.5 5406139.5 12869.33521067013
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5397448.75 5482922.5 12915.706991681554
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5429650.75 5515300.75 12962.07877269298
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5334331.75 5420823.25 13008.450553704402
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5503082.0 5588676.5 13054.822334715825
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5449144.25 5534695.25 13101.19411572725
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5447772.0 5533477.25 13147.565896738673
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5537245.75 5623219.75 13193.9376777501
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5636363.25 5722369.25 13240.309458761523
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5624031.25 5709917.25 13286.681239772948
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5594806.0 5680675.75 13333.053020784373
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5612644.0 5698551.5 13379.424801795796
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5563678.75 5649537.75 13425.79658280722
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5589578.75 5675506.75 13472.168363818644
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5579889.25 5665862.75 13518.540144830067
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5564379.0 5650368.25 13564.911925841492
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5526957.75 5612925.75 13611.283706852917
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5483821.25 5569796.75 13657.65548786434
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5559113.5 5645208.0 13704.027268875767
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5493791.25 5579876.0 13750.39904988719
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5424725.5 5510951.25 13796.770830898611
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5371290.75 5457340.0 13843.142611910038
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5395752.5 5482199.5 13889.514392921461
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5335953.75 5422354.75 13935.886173932886
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5381758.5 5467868.25 13982.25795494431
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5448030.25 5534267.5 14028.629735955734
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5485449.5 5571740.0 14075.001516967159
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5471875.25 5558134.5 14121.373297978582
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5518853.75 5605030.5 14167.745078990005
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5500030.25 5586491.0 14214.11686000143
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5472611.5 5559045.5 14260.488641012855
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5509797.25 5596124.75 14306.860422024278
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5513856.5 5600191.5 14353.232203035705
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5571218.75 5657666.75 14399.603984047128
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5488907.0 5575305.5 14445.97576505855
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5525994.75 5612385.5 14492.347546069976
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5526402.75 5612824.75 14538.719327081399
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5493243.0 5579647.0 14585.091108092824
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5443358.75 5529770.25 14631.462889104248
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5415534.25 5501928.25 14677.834670115672
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5386757.25 5473119.5 14724.206451127096
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5380412.75 5466949.25 14770.578232138521
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5391508.5 5478050.25 14816.950013149944
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5370926.25 5457302.0 14863.321794161368
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5412583.0 5499167.0 14909.693575172792
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5404915.5 5491494.5 14956.065356184215
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5380720.0 5467087.5 15002.437137195642
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5314716.75 5400978.0 15048.808918207065
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5475093.75 5561488.75 15095.180699218488
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5501474.0 5588482.5 15141.552480229915
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5552500.0 5639406.25 15187.924261241336
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5550948.25 5637495.0 15234.296042252761
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5541401.75 5627932.5 15280.667823264186
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5518322.25 5604648.0 15327.03960427561
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5478384.75 5564854.25 15373.411385287034
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5419430.5 5505865.5 15419.783166298459
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5509544.5 5595819.25 15466.154947309882
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5462702.0 5548931.75 15512.526728321307
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5425255.75 5511619.25 15558.89850933273
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5415929.0 5502073.0 15605.270290344153
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5428022.75 5514194.5 15651.64207135558
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5382264.75 5468386.0 15698.013852367003
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5316211.0 5402425.5 15744.385633378426
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5279256.75 5365542.25 15790.757414389853
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5350134.5 5436158.25 15837.129195401276
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5336346.25 5422489.75 15883.5009764127
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5444756.5 5530810.25 15929.872757424124
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5362601.25 5448511.25 15976.244538435547
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5401712.5 5487626.75 16022.616319446972
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5385099.75 5471446.0 16068.988100458397
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5345846.75 5431584.25 16115.35988146982
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5203047.5 5288711.0 16161.731662481245
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5197806.0 5283239.0 16208.10344349267
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5222360.5 5307673.75 16254.47522450409
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5217304.75 5302498.25 16300.847005515518
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5149999.5 5234977.0 16347.218786526942
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5094072.75 5178823.5 16393.590567538366
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5099365.5 5183952.5 16439.96234854979
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 5038132.5 5122469.75 16486.334129561215
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4925752.0 5009855.75 16532.70591057264
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4771909.5 4855805.25 16579.077691584065
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 4373969.5 4457687.125 16625.449472595486
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3798066.875 3881555.0 16671.821253606915
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 3133033.625 3216399.375 16718.193034618336
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 2518591.5 2601824.625 16764.56481562976
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 2014511.3125 2097604.75 16810.936596641186
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 1542487.6875 1625493.5625 16857.308377652607
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 1202473.0625 1285358.6875 16903.680158664032
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 949687.46875 1032684.84375 16950.051939675457
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 751316.25 834122.15625 16996.423720686882
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 600469.09375 683349.0 17042.795501698303
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 483383.921875 566283.765625 17089.16728270973
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 394344.78125 477156.296875 17135.539063721153
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 322210.921875 405259.890625 17181.910844732574
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 261538.4765625 344499.875 17228.282625744003
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 210011.9921875 293508.59375 17274.654406755424
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 167868.75 251695.7890625 17321.02618776685
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 136302.3359375 220669.8046875 17367.397968778274
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 112022.71484375 197083.9921875 17413.7697497897
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 91663.06640625 177496.421875 17460.14153080112
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 76736.2265625 163460.3125 17506.513311812545
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 63851.689453125 151650.578125 17552.885092823974
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 53561.400390625 142554.5625 17599.25687383539
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 45863.6015625 136012.58203125 17645.62865484682
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 39721.93359375 130950.34375 17692.000435858245
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 35669.396484375 127406.50390625 17738.372216869666
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 31624.828125 124062.38671875 17784.74399788109
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 28834.912109375 121687.3984375 17831.11577889252
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 26212.1142578125 119010.890625 17877.48755990394
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 24212.048828125 116909.83984375 17923.859340915362
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 21877.3759765625 114106.98828125 17970.23112192679
59455.203888655 2459455.7091161143 1.4178257435560226 1.4178257435560226 0.0 0.0 0.0 19811.3291015625 110161.7265625 18016.60290293821
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 11725.1220703125 93700.3359375 9668.47619801584
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 13777.40771484375 101881.82421875 9714.792524756835
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 15817.95263671875 105410.30859375 9761.108851497827
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 18342.0390625 109624.75390625 9807.425178238822
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 19564.2529296875 110566.1015625 9853.741504979816
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 20786.6298828125 111517.8984375 9900.057831720811
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 22311.990234375 112686.5234375 9946.374158461804
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 26221.2060546875 115901.53125 9992.690485202798
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 31293.7666015625 119785.7265625 10039.006811943793
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 35383.30078125 123502.81640625 10085.323138684787
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 39538.0703125 127623.6171875 10131.63946542578
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 44349.115234375 131598.5390625 10177.955792166775
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 53416.537109375 139323.015625 10224.272118907767
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 65974.58984375 150487.59375 10270.58844564876
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 83012.8203125 166331.1484375 10316.904772389755
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 99031.91015625 181386.3671875 10363.22109913075
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 116092.41796875 197975.7421875 10409.537425871742
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 148097.6640625 229124.4140625 10455.853752612737
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 201152.0078125 281152.890625 10502.170079353731
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 281469.890625 360647.296875 10548.486406094726
59455.20459458 2459455.7098220186 2.4343279749155045 2.4343279749155045 0.0 0.0 1.0 361043.59375 439967.515625 10594.802732835718
